,id,min_hour,max_hour,street,length,nthumbsup,driverscount,irre_geojson,bbox1,bbox2,bbox3,bbox4,bbox5,bbox6,bbox7,bbox8
173,162400762,8,8,Av. Pirajussara,1176,3,375,"{""type"":""LineString"", ""coordinates"":[[-46.749278,-23.604411],[-46.749579,-23.604664],[-46.749752,-23.604892],[-46.749795,-23.604962],[-46.749685,-23.604916],[-46.749604,-23.604859],[-46.749086,-23.604401],[-46.748967,-23.604243],[-46.748901,-23.604131],[-46.748509,-23.6031],[-46.748251,-23.602438],[-46.747763,-23.601109],[-46.747513,-23.600576],[-46.747514,-23.600576],[-46.747422,-23.600344],[-46.747398,-23.600252],[-46.7473,-23.599863],[-46.747177,-23.599352],[-46.747145,-23.599104],[-46.74713,-23.598647],[-46.747166,-23.598123],[-46.747156,-23.597898],[-46.747123,-23.597683],[-46.747048,-23.597447],[-46.746881,-23.597105],[-46.746689,-23.596858],[-46.746689,-23.596859],[-46.746231,-23.596339],[-46.745956,-23.596027]]}",False,False,False,False,False,False,False,False
174,162402735,10,10,Av. Brasil,1461,3,1116,"{""type"":""LineString"", ""coordinates"":[[-46.678062,-23.564239],[-46.67796,-23.564391],[-46.677797,-23.564577],[-46.677562,-23.564795],[-46.676685,-23.565467],[-46.675805,-23.566108],[-46.674876,-23.566783],[-46.674876,-23.566782],[-46.673783,-23.5678],[-46.672931,-23.568595],[-46.672336,-23.569159]]}",False,False,False,False,False,False,False,False
175,162401347,8,8,Av. Celso Garcia,2330,3,564,"{""type"":""LineString"", ""coordinates"":[[-46.570483,-23.535568],[-46.570903,-23.535716],[-46.571746,-23.535931],[-46.572029,-23.535961],[-46.572209,-23.535938],[-46.572396,-23.535896],[-46.572824,-23.535827],[-46.573111,-23.535776],[-46.573565,-23.535698],[-46.574662,-23.535459],[-46.575546,-23.535253],[-46.576426,-23.535139],[-46.576839,-23.535124],[-46.577169,-23.535111],[-46.577896,-23.535066],[-46.578598,-23.535002],[-46.5788,-23.534986],[-46.579031,-23.534975],[-46.579711,-23.534966],[-46.580418,-23.534994],[-46.580418,-23.534995],[-46.581023,-23.535048],[-46.581555,-23.535119],[-46.582048,-23.535184],[-46.582454,-23.535238],[-46.582653,-23.53526],[-46.5828,-23.535285],[-46.582923,-23.535307],[-46.583065,-23.535325],[-46.583768,-23.535423],[-46.584114,-23.535487],[-46.584485,-23.535574],[-46.585818,-23.535906],[-46.586919,-23.536218],[-46.588251,-23.536501],[-46.588955,-23.536616],[-46.589349,-23.53669],[-46.589349,-23.536689],[-46.590133,-23.536829],[-46.591582,-23.536977],[-46.592251,-23.537027],[-46.592524,-23.537051],[-46.592896,-23.537081]]}",False,False,False,False,False,False,False,False
176,162400817,8,8,BR-116 Rod. Pres. Dutra,8838,3,343,"{""type"":""LineString"", ""coordinates"":[[-46.528255,-23.47752],[-46.529885,-23.47858],[-46.548273,-23.490347],[-46.550236,-23.491647],[-46.566855,-23.503311],[-46.567597,-23.503878],[-46.568043,-23.504237],[-46.568772,-23.504876],[-46.569455,-23.505535],[-46.572246,-23.508475],[-46.580686,-23.517313],[-46.584099,-23.520886],[-46.584688,-23.521532],[-46.58534,-23.522278],[-46.58635,-23.523498],[-46.588239,-23.525906],[-46.588996,-23.526841],[-46.590715,-23.528931],[-46.590899,-23.529096],[-46.591084,-23.529192],[-46.591298,-23.529263],[-46.591556,-23.529302],[-46.592104,-23.529342],[-46.592788,-23.529362]]}",False,False,False,False,False,False,False,False
177,162409566,21,21,Av. Adélia Chohfi,539,3,30,"{""type"":""LineString"", ""coordinates"":[[-46.476783,-23.617101],[-46.476594,-23.616725],[-46.476522,-23.616467],[-46.476522,-23.616468],[-46.475995,-23.614597],[-46.475609,-23.6132],[-46.475552,-23.612711],[-46.475498,-23.612573],[-46.475457,-23.612499],[-46.475397,-23.612426]]}",False,False,False,False,False,False,False,False
178,162400345,6,6,SP-270 L Rod. Raposo Tavares,5891,3,469,"{""type"":""LineString"", ""coordinates"":[[-46.764527,-23.585407],[-46.762931,-23.585634],[-46.761515,-23.585804],[-46.760259,-23.586077],[-46.759658,-23.586217],[-46.758899,-23.586362],[-46.758494,-23.586426],[-46.758154,-23.5865],[-46.757376,-23.586586],[-46.755423,-23.586624],[-46.754708,-23.586598],[-46.753742,-23.586585],[-46.75018,-23.586601],[-46.749665,-23.586576],[-46.748914,-23.586488],[-46.748481,-23.586392],[-46.74747,-23.585981],[-46.746569,-23.585579],[-46.746216,-23.585405],[-46.74574,-23.585236],[-46.74525,-23.585126],[-46.744772,-23.585067],[-46.74361,-23.585087],[-46.741338,-23.585156],[-46.739896,-23.585221],[-46.73954,-23.58521],[-46.739176,-23.585157],[-46.738417,-23.584968],[-46.736132,-23.584133],[-46.734389,-23.583344],[-46.732917,-23.5825],[-46.731774,-23.581979],[-46.730948,-23.58163],[-46.730484,-23.581445],[-46.729253,-23.58087],[-46.728926,-23.58062],[-46.728733,-23.580359],[-46.728621,-23.580034],[-46.728421,-23.579435],[-46.728287,-23.579213],[-46.72811,-23.579027],[-46.727853,-23.578874],[-46.72671,-23.578402],[-46.725503,-23.577945],[-46.724951,-23.577757],[-46.724358,-23.577598],[-46.722724,-23.577168],[-46.722268,-23.576991],[-46.72192,-23.576804],[-46.720595,-23.575961],[-46.720364,-23.575874],[-46.720133,-23.575816],[-46.718733,-23.575944],[-46.718334,-23.575937],[-46.718004,-23.575851],[-46.717674,-23.575691],[-46.71717,-23.575313],[-46.716971,-23.575162],[-46.716518,-23.574894],[-46.715922,-23.574616],[-46.715314,-23.57433],[-46.714527,-23.574082],[-46.713121,-23.573575],[-46.712628,-23.573427],[-46.712049,-23.573277],[-46.711797,-23.57326],[-46.71155,-23.573292],[-46.711068,-23.573483]]}",False,False,False,False,False,False,False,False
179,162401276,8,8,Est. Samuel Aizemberg,1416,3,179,"{""type"":""LineString"", ""coordinates"":[[-46.59458,-23.712105],[-46.594895,-23.712144],[-46.595052,-23.712179],[-46.595257,-23.712244],[-46.59536,-23.71229],[-46.595866,-23.712609],[-46.596125,-23.712816],[-46.596507,-23.71327],[-46.596767,-23.713517],[-46.597497,-23.71397],[-46.59766,-23.714094],[-46.597895,-23.714298],[-46.598488,-23.714856],[-46.598708,-23.715011],[-46.599233,-23.715277],[-46.599548,-23.715435],[-46.599825,-23.715614],[-46.599893,-23.715688],[-46.600162,-23.715978],[-46.600467,-23.716391],[-46.600568,-23.716483],[-46.600762,-23.716604],[-46.601094,-23.71679],[-46.601276,-23.716921],[-46.601368,-23.717017],[-46.601559,-23.717227],[-46.60163,-23.717282],[-46.601789,-23.717374],[-46.602002,-23.717469],[-46.60249,-23.717645],[-46.602598,-23.717694],[-46.602889,-23.717842],[-46.603257,-23.718048],[-46.604245,-23.718624],[-46.604566,-23.718778],[-46.604663,-23.718863],[-46.604732,-23.718944],[-46.60494,-23.719344]]}",False,False,False,False,False,False,False,False
180,162426990,17,18,Av. Guarapiranga,2276,3,277,"{""type"":""LineString"", ""coordinates"":[[-46.711334,-23.665459],[-46.71172,-23.665574],[-46.712279,-23.665683],[-46.713101,-23.665761],[-46.714414,-23.665907],[-46.714585,-23.665925],[-46.71502,-23.665969],[-46.715297,-23.665998],[-46.715833,-23.666052],[-46.717074,-23.666176],[-46.71729,-23.666196],[-46.717984,-23.666261],[-46.718354,-23.666296],[-46.71962,-23.666414],[-46.719888,-23.66644],[-46.721456,-23.666603],[-46.721897,-23.666642],[-46.722649,-23.666733],[-46.724779,-23.666949],[-46.726953,-23.667119],[-46.727187,-23.667123],[-46.727467,-23.667153],[-46.729203,-23.667354],[-46.729664,-23.667422],[-46.73024,-23.667504],[-46.730818,-23.667593],[-46.731434,-23.667672],[-46.731738,-23.667698],[-46.732047,-23.667761],[-46.732349,-23.667886],[-46.733279,-23.668449]]}",False,False,False,False,False,False,False,False
181,162402359,10,10,Av. José Pinheiro Borges,615,3,91,"{""type"":""LineString"", ""coordinates"":[[-46.444355,-23.525598],[-46.4448,-23.525931],[-46.445238,-23.526381],[-46.445372,-23.526558],[-46.445568,-23.526864],[-46.445745,-23.527193],[-46.446029,-23.527645],[-46.446227,-23.527918],[-46.446862,-23.528688],[-46.4475,-23.529561],[-46.447884,-23.530062]]}",False,False,False,False,False,False,False,False
182,162401027,8,8,Av. Gov. Carvalho Pinto,1240,3,207,"{""type"":""LineString"", ""coordinates"":[[-46.536593,-23.514273],[-46.538135,-23.513956],[-46.538135,-23.513957],[-46.538563,-23.513869],[-46.538734,-23.513834],[-46.539247,-23.513735],[-46.539969,-23.513645],[-46.540462,-23.513614],[-46.541154,-23.513593],[-46.543345,-23.513635],[-46.544046,-23.513672],[-46.54456,-23.513732],[-46.544988,-23.513786],[-46.545315,-23.513835],[-46.546747,-23.514089],[-46.547372,-23.514221],[-46.548578,-23.514468]]}",False,False,False,False,False,False,False,False
183,162403565,11,11,Av. Francisco Matarazzo,1936,3,615,"{""type"":""LineString"", ""coordinates"":[[-46.682496,-23.525545],[-46.682377,-23.525573],[-46.681812,-23.525627],[-46.681617,-23.525632],[-46.68064,-23.52568],[-46.679969,-23.525735],[-46.679462,-23.525791],[-46.678936,-23.525866],[-46.678231,-23.525961],[-46.677884,-23.526009],[-46.676604,-23.526151],[-46.676604,-23.526152],[-46.675491,-23.526183],[-46.674753,-23.526204],[-46.674597,-23.526217],[-46.674422,-23.526248],[-46.674086,-23.526355],[-46.673819,-23.52647],[-46.67361,-23.526561],[-46.673468,-23.526627],[-46.673163,-23.526804],[-46.672649,-23.527066],[-46.671887,-23.527484],[-46.67108,-23.52793],[-46.667332,-23.530011],[-46.66648,-23.530492],[-46.666354,-23.530558],[-46.665087,-23.531258]]}",False,False,False,False,False,False,False,False
184,162407098,18,18,R. Domingos de Morais,1632,3,879,"{""type"":""LineString"", ""coordinates"":[[-46.640218,-23.579906],[-46.639659,-23.580545],[-46.638858,-23.581506],[-46.638859,-23.581506],[-46.638823,-23.581569],[-46.638543,-23.582067],[-46.63816,-23.582818],[-46.63802,-23.583066],[-46.637424,-23.584181],[-46.636955,-23.585087],[-46.635926,-23.58667],[-46.635763,-23.586956],[-46.635678,-23.587109],[-46.635653,-23.587178],[-46.635345,-23.58855],[-46.635297,-23.588764],[-46.6352,-23.589269],[-46.635171,-23.589767],[-46.635264,-23.590448],[-46.635401,-23.590769],[-46.635615,-23.591113],[-46.635735,-23.591252],[-46.63631,-23.591843],[-46.636434,-23.592062],[-46.636543,-23.592302],[-46.636635,-23.592615],[-46.636635,-23.592616],[-46.636673,-23.592889],[-46.636691,-23.593056]]}",False,False,False,False,False,False,False,False
185,162400544,8,8,Complexo Viário Pref. Luís Tortorello,922,3,175,"{""type"":""LineString"", ""coordinates"":[[-46.578768,-23.599871],[-46.578264,-23.602646],[-46.578189,-23.603687],[-46.578197,-23.603867],[-46.578253,-23.604174],[-46.578369,-23.604528],[-46.578704,-23.6054],[-46.579377,-23.607],[-46.579393,-23.607283],[-46.579408,-23.607448],[-46.579421,-23.607583],[-46.579456,-23.607806],[-46.579465,-23.607956]]}",False,False,False,False,False,False,False,False
186,162401363,8,8,R. Brig. Mário Perdigão Coelho,610,3,126,"{""type"":""LineString"", ""coordinates"":[[-46.474565,-23.45374],[-46.474573,-23.453565],[-46.474522,-23.453391],[-46.474235,-23.452673],[-46.474183,-23.452545],[-46.473721,-23.451465],[-46.473413,-23.450783],[-46.473191,-23.450224],[-46.473097,-23.449954],[-46.472838,-23.449283],[-46.472822,-23.449244],[-46.472592,-23.448685],[-46.472563,-23.448568]]}",False,False,False,False,False,False,False,False
187,162400994,8,8,Av. João Veloso da Silva,1298,3,144,"{""type"":""LineString"", ""coordinates"":[[-46.486071,-23.454114],[-46.485949,-23.454046],[-46.484487,-23.453294],[-46.483354,-23.452738],[-46.482812,-23.452458],[-46.482283,-23.452169],[-46.482143,-23.452065],[-46.481923,-23.451951],[-46.481833,-23.451904],[-46.481543,-23.451821],[-46.480981,-23.451821],[-46.480643,-23.451802],[-46.480435,-23.451779],[-46.480237,-23.451737],[-46.479764,-23.451549],[-46.479304,-23.451378],[-46.479192,-23.451337],[-46.47847,-23.451051],[-46.478031,-23.450863],[-46.477715,-23.450755],[-46.477517,-23.450665],[-46.477046,-23.450474],[-46.476781,-23.450373],[-46.476286,-23.450175],[-46.476073,-23.450098],[-46.475573,-23.449913],[-46.474514,-23.449496]]}",False,False,False,False,False,False,False,False
188,162401592,8,9,Av. Corifeu de Azevedo Marques,887,3,378,"{""type"":""LineString"", ""coordinates"":[[-46.753642,-23.555419],[-46.753149,-23.555249],[-46.752706,-23.555106],[-46.752288,-23.554951],[-46.752119,-23.554917],[-46.751856,-23.554892],[-46.751719,-23.554905],[-46.751596,-23.554929],[-46.751365,-23.555072],[-46.751255,-23.55518],[-46.75111,-23.555396],[-46.750743,-23.55614],[-46.75062,-23.556351],[-46.7504,-23.556597],[-46.750107,-23.556853],[-46.749655,-23.557122],[-46.749283,-23.557354],[-46.748383,-23.557915],[-46.748179,-23.558111],[-46.747958,-23.558416],[-46.747824,-23.55862],[-46.747596,-23.559058]]}",False,False,False,False,False,False,False,False
189,162420351,6,8,Av. Dra. Ruth Cardoso,2655,3,925,"{""type"":""LineString"", ""coordinates"":[[-46.720973,-23.552632],[-46.721772,-23.552251],[-46.72191,-23.552184],[-46.723308,-23.55149],[-46.725047,-23.550635],[-46.726737,-23.549755],[-46.727212,-23.549369],[-46.727637,-23.549071],[-46.72923,-23.548145],[-46.730822,-23.54727],[-46.731525,-23.546792],[-46.732099,-23.546379],[-46.732576,-23.545971],[-46.733182,-23.545376],[-46.733633,-23.544845],[-46.734781,-23.543512],[-46.73565,-23.54273],[-46.737366,-23.541211],[-46.738938,-23.539814],[-46.739177,-23.539593],[-46.740214,-23.538633],[-46.741133,-23.537857]]}",False,False,False,False,False,False,False,False
190,162408187,19,19,R. Aurora Soares Barbosa,1096,3,205,"{""type"":""LineString"", ""coordinates"":[[-46.775061,-23.547763],[-46.774876,-23.547722],[-46.774322,-23.547581],[-46.773782,-23.547405],[-46.773782,-23.547406],[-46.773669,-23.547372],[-46.773669,-23.547371],[-46.773037,-23.547179],[-46.772908,-23.547111],[-46.772698,-23.546967],[-46.77254,-23.546818],[-46.772347,-23.546574],[-46.772229,-23.54631],[-46.772181,-23.546202],[-46.772119,-23.546008],[-46.771897,-23.545181],[-46.771864,-23.544834],[-46.771864,-23.544833],[-46.771889,-23.544477],[-46.771925,-23.544313],[-46.771926,-23.544313],[-46.772069,-23.543777],[-46.772324,-23.542707],[-46.772342,-23.542617],[-46.772434,-23.54225],[-46.772467,-23.541981],[-46.772477,-23.541551],[-46.772472,-23.53998],[-46.772446,-23.539626]]}",False,False,False,False,False,False,False,False
191,162400408,8,8,Est. São Francisco,2167,3,229,"{""type"":""LineString"", ""coordinates"":[[-46.77966,-23.614485],[-46.778962,-23.61493],[-46.778724,-23.615083],[-46.778566,-23.615186],[-46.778188,-23.615435],[-46.77807,-23.615546],[-46.777957,-23.615735],[-46.776876,-23.617215],[-46.776609,-23.617629],[-46.776442,-23.61781],[-46.776302,-23.617924],[-46.775897,-23.618005],[-46.775699,-23.618071],[-46.77539,-23.618173],[-46.774714,-23.618553],[-46.773986,-23.618794],[-46.773373,-23.618864],[-46.772951,-23.618839],[-46.772732,-23.618815],[-46.772503,-23.618772],[-46.771307,-23.618589],[-46.771129,-23.618595],[-46.770385,-23.618761],[-46.770252,-23.618804],[-46.770112,-23.618941],[-46.770022,-23.619084],[-46.769884,-23.619377],[-46.769834,-23.619552],[-46.769813,-23.61966],[-46.76975,-23.619821],[-46.769683,-23.619886],[-46.769573,-23.619916],[-46.769257,-23.619908],[-46.768645,-23.619885],[-46.768449,-23.619838],[-46.768063,-23.619748],[-46.767639,-23.619512],[-46.767639,-23.619511],[-46.767245,-23.619284],[-46.767121,-23.619236],[-46.766348,-23.61923],[-46.765993,-23.61923],[-46.765724,-23.61923],[-46.765345,-23.61927],[-46.765014,-23.619252],[-46.764914,-23.619204],[-46.764769,-23.619091],[-46.764457,-23.618783],[-46.764346,-23.618693],[-46.763887,-23.618488],[-46.763691,-23.618382],[-46.763692,-23.618382],[-46.763399,-23.618126],[-46.762772,-23.617516],[-46.762167,-23.617212]]}",False,False,False,False,False,False,False,False
192,162421320,8,8,Av. Goiás,1825,3,592,"{""type"":""LineString"", ""coordinates"":[[-46.551859,-23.618477],[-46.551972,-23.618318],[-46.55206,-23.618196],[-46.552443,-23.617664],[-46.552966,-23.616998],[-46.553066,-23.616866],[-46.553187,-23.616756],[-46.553307,-23.616679],[-46.553403,-23.616628],[-46.553528,-23.616582],[-46.553681,-23.616548],[-46.554074,-23.616539],[-46.554604,-23.616529],[-46.554775,-23.61653],[-46.555494,-23.616536],[-46.555872,-23.616538],[-46.556677,-23.616524],[-46.559671,-23.616476],[-46.560578,-23.616448],[-46.56273,-23.616379],[-46.564574,-23.616356],[-46.565591,-23.616336],[-46.566793,-23.616312],[-46.567938,-23.616285],[-46.568711,-23.616277]]}",False,False,False,False,False,False,False,False
193,162409613,21,21,Av. Adélia Chohfi,539,3,29,"{""type"":""LineString"", ""coordinates"":[[-46.476783,-23.617101],[-46.476594,-23.616725],[-46.476522,-23.616467],[-46.476522,-23.616468],[-46.475995,-23.614597],[-46.475609,-23.6132],[-46.475552,-23.612711],[-46.475498,-23.612573],[-46.475457,-23.612499],[-46.475397,-23.612426]]}",False,False,False,False,False,False,False,False
194,162400744,8,8,Av. Brigadeiro Faria Lima,2514,3,131,"{""type"":""LineString"", ""coordinates"":[[-46.550632,-23.719517],[-46.550746,-23.718964],[-46.550788,-23.718803],[-46.550898,-23.718388],[-46.551001,-23.718069],[-46.551331,-23.717172],[-46.551579,-23.71661],[-46.551614,-23.7165],[-46.551651,-23.716303],[-46.551683,-23.715989],[-46.551659,-23.715403],[-46.551646,-23.714835],[-46.551629,-23.71436],[-46.551627,-23.713707],[-46.55168,-23.713231],[-46.552011,-23.71234],[-46.552081,-23.712045],[-46.552163,-23.711322],[-46.552201,-23.710435],[-46.552233,-23.709503],[-46.552247,-23.709218],[-46.552314,-23.708713],[-46.552379,-23.708492],[-46.552509,-23.70799],[-46.552619,-23.707561],[-46.552649,-23.707317],[-46.552654,-23.706917],[-46.552587,-23.706379],[-46.552457,-23.70602],[-46.552139,-23.705355],[-46.552025,-23.705078],[-46.551975,-23.704802],[-46.551954,-23.704607],[-46.552002,-23.704106],[-46.552266,-23.703505],[-46.552672,-23.702608],[-46.55284,-23.702182],[-46.552878,-23.70201],[-46.552853,-23.701685],[-46.55271,-23.701309],[-46.552505,-23.700773],[-46.551841,-23.699334],[-46.551598,-23.698933]]}",False,False,False,False,False,False,False,False
195,162402927,10,10,R. Groenlândia,1139,3,736,"{""type"":""LineString"", ""coordinates"":[[-46.677711,-23.568498],[-46.677189,-23.569121],[-46.677188,-23.56912],[-46.676324,-23.570145],[-46.676325,-23.570146],[-46.676251,-23.570237],[-46.675474,-23.571185],[-46.674749,-23.572029],[-46.673888,-23.573058],[-46.673111,-23.573995],[-46.672405,-23.574828],[-46.672405,-23.574827],[-46.672322,-23.574927],[-46.672092,-23.575205],[-46.671667,-23.575714],[-46.670853,-23.576591]]}",False,False,False,False,False,False,False,False
196,162401496,8,8,Av. Pirambóia,705,3,189,"{""type"":""LineString"", ""coordinates"":[[-46.828416,-23.513293],[-46.828837,-23.513249],[-46.829797,-23.51302],[-46.83029,-23.512873],[-46.831151,-23.512469],[-46.831645,-23.512212],[-46.832031,-23.512034],[-46.832192,-23.51198],[-46.832326,-23.511898],[-46.832484,-23.511766],[-46.833334,-23.511232],[-46.833413,-23.511159],[-46.83379,-23.510967],[-46.834101,-23.510842],[-46.834323,-23.510675],[-46.834546,-23.510552]]}",False,False,False,False,False,False,False,False
197,162400725,8,8,Av. Goiás,2797,3,498,"{""type"":""LineString"", ""coordinates"":[[-46.546848,-23.625887],[-46.546927,-23.625467],[-46.547012,-23.625251],[-46.547073,-23.625181],[-46.547073,-23.62518],[-46.547217,-23.624926],[-46.547953,-23.623901],[-46.548513,-23.623127],[-46.548545,-23.623084],[-46.548852,-23.622653],[-46.549752,-23.621399],[-46.550664,-23.620143],[-46.55074,-23.620036],[-46.551035,-23.619616],[-46.551289,-23.61927],[-46.551548,-23.618911],[-46.551859,-23.618477],[-46.551972,-23.618318],[-46.55206,-23.618196],[-46.552443,-23.617664],[-46.552966,-23.616998],[-46.553066,-23.616866],[-46.553187,-23.616756],[-46.553307,-23.616679],[-46.553403,-23.616628],[-46.553528,-23.616582],[-46.553681,-23.616548],[-46.554074,-23.616539],[-46.554604,-23.616529],[-46.554775,-23.61653],[-46.555494,-23.616536],[-46.555872,-23.616538],[-46.556677,-23.616524],[-46.559671,-23.616476],[-46.560578,-23.616448],[-46.56273,-23.616379],[-46.564574,-23.616356],[-46.565591,-23.616336],[-46.566793,-23.616312],[-46.567938,-23.616285],[-46.568711,-23.616277]]}",False,False,False,False,False,False,False,False
198,162407054,18,18,Av. Santos Dumont,1326,3,291,"{""type"":""LineString"", ""coordinates"":[[-46.510277,-23.664315],[-46.510444,-23.664332],[-46.510745,-23.664319],[-46.51098,-23.664286],[-46.512072,-23.664183],[-46.512998,-23.664119],[-46.513487,-23.664143],[-46.513725,-23.664176],[-46.514154,-23.664253],[-46.514154,-23.664254],[-46.514875,-23.664491],[-46.515886,-23.664824],[-46.517125,-23.665233],[-46.517487,-23.66535],[-46.517487,-23.665349],[-46.517937,-23.665498],[-46.518837,-23.665749],[-46.518983,-23.665794],[-46.519474,-23.665945],[-46.51968,-23.666001],[-46.519958,-23.666075],[-46.520176,-23.666134],[-46.52093,-23.666296],[-46.521142,-23.666301],[-46.52133,-23.666266],[-46.521464,-23.666222],[-46.52178,-23.666031],[-46.521968,-23.665893]]}",False,False,False,False,False,False,False,False
199,162420990,7,7,Av. Aricanduva - Pista Central,1042,3,276,"{""type"":""LineString"", ""coordinates"":[[-46.533858,-23.542409],[-46.534899,-23.5416],[-46.535191,-23.541413],[-46.535201,-23.541406],[-46.535667,-23.541183],[-46.536014,-23.541079],[-46.536425,-23.541016],[-46.537324,-23.541014],[-46.538565,-23.541058],[-46.539092,-23.541001],[-46.539431,-23.540911],[-46.540534,-23.540487],[-46.540803,-23.540373],[-46.542328,-23.539743],[-46.542564,-23.539644],[-46.543232,-23.539394]]}",False,False,False,False,False,False,False,False
200,162403366,11,11,Av. Gen. Olímpio da Silveira,670,3,340,"{""type"":""LineString"", ""coordinates"":[[-46.662908,-23.53222],[-46.662144,-23.53232],[-46.662144,-23.532321],[-46.662118,-23.532266],[-46.66209,-23.53224],[-46.661968,-23.532184],[-46.661225,-23.532116],[-46.660818,-23.532079],[-46.659929,-23.53201],[-46.659772,-23.53201],[-46.659551,-23.532031],[-46.658728,-23.53216],[-46.657772,-23.532673],[-46.657631,-23.53275],[-46.65677,-23.533228]]}",False,False,False,False,False,False,False,False
201,162407757,18,18,Av. Pereira Barreto,2317,3,289,"{""type"":""LineString"", ""coordinates"":[[-46.543606,-23.682573],[-46.543415,-23.682472],[-46.541895,-23.681513],[-46.541895,-23.681514],[-46.541417,-23.681237],[-46.54125,-23.681138],[-46.54125,-23.681137],[-46.540562,-23.680721],[-46.540413,-23.680586],[-46.540291,-23.680497],[-46.539341,-23.679891],[-46.538986,-23.679618],[-46.538151,-23.678741],[-46.537502,-23.678031],[-46.537031,-23.677515],[-46.536672,-23.677097],[-46.536516,-23.676859],[-46.536336,-23.676528],[-46.536269,-23.676377],[-46.536226,-23.676163],[-46.536166,-23.675852],[-46.536166,-23.675572],[-46.536187,-23.675339],[-46.536272,-23.674879],[-46.536479,-23.673694],[-46.536494,-23.673332],[-46.536482,-23.673095],[-46.536444,-23.67285],[-46.536381,-23.672589],[-46.536268,-23.672237],[-46.536095,-23.671884],[-46.535666,-23.671186],[-46.535389,-23.670807],[-46.535154,-23.670538],[-46.534976,-23.670354],[-46.534265,-23.669767],[-46.533382,-23.669091],[-46.53284,-23.66859],[-46.532705,-23.668447],[-46.532374,-23.668094],[-46.532283,-23.667975],[-46.532151,-23.667751],[-46.532066,-23.667514],[-46.53186,-23.66654],[-46.53181,-23.666293]]}",False,False,False,False,False,False,False,False
202,162401008,8,8,Av. Santos Dumont,862,3,63,"{""type"":""LineString"", ""coordinates"":[[-46.473106,-23.448307],[-46.473769,-23.449854],[-46.473953,-23.450336],[-46.474281,-23.451187],[-46.474438,-23.451593],[-46.4747,-23.452272],[-46.474724,-23.452424],[-46.474749,-23.452575],[-46.474752,-23.45292],[-46.474691,-23.453629],[-46.474642,-23.454032],[-46.474642,-23.454031],[-46.474554,-23.454502],[-46.474436,-23.454739],[-46.473848,-23.455627]]}",False,False,False,False,False,False,False,False
203,162400766,8,8,Av. Giovanni Gronchi,2429,3,501,"{""type"":""LineString"", ""coordinates"":[[-46.733985,-23.624576],[-46.733965,-23.624387],[-46.733928,-23.624044],[-46.733919,-23.62387],[-46.733865,-23.623149],[-46.733811,-23.622869],[-46.733657,-23.622341],[-46.733562,-23.622029],[-46.733502,-23.621756],[-46.733439,-23.621163],[-46.733423,-23.621018],[-46.73333,-23.620319],[-46.733266,-23.620099],[-46.733193,-23.619908],[-46.73304,-23.619576],[-46.732235,-23.618142],[-46.732141,-23.617989],[-46.732014,-23.617758],[-46.731817,-23.617442],[-46.731625,-23.617022],[-46.731533,-23.616595],[-46.731522,-23.6162],[-46.731532,-23.615965],[-46.731553,-23.615346],[-46.731519,-23.615052],[-46.731486,-23.614898],[-46.73142,-23.614697],[-46.731326,-23.614472],[-46.731044,-23.61398],[-46.730778,-23.61372],[-46.730694,-23.613642],[-46.73051,-23.613505],[-46.730305,-23.613352],[-46.730199,-23.613265],[-46.729083,-23.612484],[-46.729082,-23.612483],[-46.728893,-23.612355],[-46.7284,-23.61199],[-46.728015,-23.611598],[-46.727948,-23.611509],[-46.727835,-23.611327],[-46.727327,-23.610543],[-46.727213,-23.610416],[-46.726994,-23.610082],[-46.7267,-23.609637],[-46.726253,-23.608948],[-46.72615,-23.608788],[-46.7261,-23.608712],[-46.72572,-23.608106],[-46.725557,-23.607744],[-46.725373,-23.606781],[-46.725281,-23.605781],[-46.725218,-23.605233]]}",False,False,False,False,False,False,False,False
204,162400684,8,8,Av. Luiz Gushiken,1824,3,293,"{""type"":""LineString"", ""coordinates"":[[-46.746859,-23.673328],[-46.7463,-23.67313],[-46.74576,-23.673017],[-46.745079,-23.672953],[-46.74447,-23.672816],[-46.744296,-23.672758],[-46.744102,-23.672678],[-46.74379,-23.672506],[-46.743298,-23.672172],[-46.742848,-23.671848],[-46.742428,-23.671604],[-46.741869,-23.671279],[-46.741405,-23.670974],[-46.741208,-23.67082],[-46.740908,-23.670586],[-46.74067,-23.670237],[-46.740289,-23.669624],[-46.73999,-23.669335],[-46.739862,-23.669208],[-46.739666,-23.66898],[-46.739496,-23.668854],[-46.739148,-23.668637],[-46.738482,-23.668424],[-46.737842,-23.668179],[-46.736928,-23.667838],[-46.73608,-23.667522],[-46.735734,-23.667327],[-46.735493,-23.66723],[-46.735265,-23.667177],[-46.734639,-23.667076],[-46.734396,-23.667006],[-46.734247,-23.666937],[-46.733632,-23.666591],[-46.732857,-23.666125],[-46.732257,-23.665758],[-46.731926,-23.665486],[-46.731756,-23.665323]]}",False,False,False,False,False,False,False,False
205,162403029,10,10,R. Herval,693,3,252,"{""type"":""LineString"", ""coordinates"":[[-46.585917,-23.540198],[-46.5866,-23.540344],[-46.586875,-23.5404],[-46.587265,-23.540478],[-46.589256,-23.540862],[-46.589457,-23.540912],[-46.590068,-23.541124],[-46.591355,-23.541583],[-46.592397,-23.541957]]}",False,False,False,False,False,False,False,False
